,employers,management,fertility rate,intentional homicides,labor force,literacy rate,poverty gap,parliment seats,unpaid domestic,gender parity index,primary enrollment,teenage mothers,married by 18,clusters
30,1.74,30.7,7.466,2.35,15.1800003051758,78.51,15.12,17.46,17.85,0.548500001430511,83.68,19.14,27.76,0
31,0.0500000007450581,30.7,7.479,2.35,15.21399974823,78.51,15.12,17.46,17.85,0.547879993915558,83.68,19.14,27.76,0
32,0.0500000007450581,30.7,7.502,2.35,15.2229995727539,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,0
33,0.0500000007450581,30.7,7.535,2.35,15.1969995498657,78.51,15.12,17.46,17.85,0.353069990873337,13.69764,19.14,27.76,4
34,0.0500000007450581,30.7,7.572,2.35,15.1780004501343,78.51,15.12,17.46,17.85,0.505800008773804,83.68,19.14,27.76,0
35,0.0500000007450581,30.7,7.606,2.35,15.2209997177124,78.51,15.12,17.46,17.85,0.515049993991852,83.68,19.14,27.76,0
36,0.0500000007450581,30.7,7.629,2.35,15.0780000686646,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,0
37,0.0500000007450581,30.7,7.632,2.35,14.9540004730225,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,0
38,0.0500000007450581,30.7,7.61,2.35,14.8730001449585,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,0
39,0.0399999991059303,30.7,7.561,2.35,14.8269996643066,78.51,15.12,17.46,17.85,0.0848999992012978,83.68,19.14,27.76,0
40,0.0399999991059303,30.7,7.485,2.35,14.7950000762939,78.51,15.12,17.46,17.85,0.0,83.68,19.14,27.76,0
41,0.0399999991059303,30.7,7.387,2.35,14.9359998703003,78.51,15.12,17.46,17.85,0.0,83.68,19.14,27.76,0
42,0.0399999991059303,30.7,7.272,2.35,15.1129999160767,78.51,15.12,17.46,17.85,0.456930011510849,83.68,19.14,27.76,0
43,0.0500000007450581,30.7,7.148,2.35,15.2980003356934,78.51,15.12,17.46,17.85,0.562200009822845,83.68,19.14,27.76,0
44,0.0500000007450581,30.7,7.016,2.35,15.4750003814697,78.51,15.12,17.46,17.85,0.432819992303848,83.68,19.14,27.76,0
45,0.0500000007450581,30.7,6.875,2.35,15.6440000534058,78.51,15.12,27.3092369477912,17.85,0.583339989185333,83.68,19.14,27.76,0
46,0.0500000007450581,30.7,6.722,2.35,15.4549999237061,78.51,15.12,27.3092369477912,17.85,0.623570024967194,83.68,19.14,27.76,0
47,0.0599999986588955,30.7,6.555,2.35,15.2749996185303,78.51,15.12,27.6859504132231,17.85,0.613789975643158,83.68,19.14,27.76,0
48,0.0599999986588955,30.7,6.373,2.35,15.1370000839233,78.51,15.12,27.6859504132231,17.85,0.636420011520386,83.68,19.14,39.0,0
49,0.0900000035762787,30.7,6.18,2.35,15.076000213623,78.51,15.12,27.3092369477912,17.85,0.657500028610229,83.68,19.14,27.76,0
50,0.140000000596046,30.7,5.977,2.35,15.1110000610352,78.51,15.12,27.710843373494,17.85,0.679809987545013,83.68,19.14,27.76,0
51,0.200000002980232,30.7,5.77,2.35,15.4540004730225,17.0178394317627,15.12,27.710843373494,17.85,0.712580025196075,83.68,19.14,40.4,0
52,0.310000002384186,30.7,5.562,2.35,15.878999710083,78.51,15.12,27.710843373494,17.85,0.72026002407074,83.68,19.14,27.76,0
53,0.469999998807907,30.7,5.359,2.35,16.7940006256104,78.51,15.12,27.710843373494,17.85,0.702859997749329,83.68,19.14,27.76,0
54,0.699999988079071,30.7,5.163,2.35,17.7490005493164,78.51,15.12,27.710843373494,17.85,0.698249995708466,83.68,19.14,32.8,0
55,1.01999998092651,30.7,4.976,0.55597280085,18.746000289917,78.51,15.12,27.710843373494,17.85,0.68080997467041,83.68,12.1,34.8,0
56,1.49000000953674,30.7,4.8,0.58734473309,19.7980003356934,78.51,15.12,27.710843373494,17.85,0.679369986057281,83.68,19.14,27.76,0
57,2.19000005722046,4.26000022888184,4.633,0.75379194186,20.886999130249,78.51,15.12,27.710843373494,17.85,0.676169991493225,83.68,19.14,28.25738,0
58,2.22000002861023,30.7,4.473,0.84629140999,21.2280006408691,78.51,15.12,17.46,17.85,0.666909992694855,83.68,19.14,27.76,0
59,2.32999992370605,30.7,4.321,2.35,21.5659999847412,78.51,15.12,27.8688524590164,17.85,0.671689987182617,83.68,19.14,27.76,0
60,1.74,30.7,4.176,2.35,16.1889991760254,78.51,15.12,27.0161290322581,17.85,0.96,83.68,19.14,27.76,0
61,1.74,30.7,3.12,2.35,14.8479995727539,22.6007804870605,15.12,27.0161290322581,17.85,0.96,83.68,19.14,27.76,0
92,1.74,30.7,2.978,2.35,51.3639984130859,78.51,15.12,17.46,17.85,1.00459003448486,83.68,19.14,27.76,1
93,0.360000014305115,30.7,2.905,2.35,54.7270011901855,78.51,15.12,17.46,17.85,1.00398004055023,83.68,19.14,27.76,1
94,0.300000011920929,30.7,2.829,0.86971052927,55.6080017089844,78.51,15.12,17.46,17.85,1.01642000675201,83.68,19.14,27.76,1
95,0.300000011920929,30.7,2.751,0.99934792548,54.6380004882813,78.51,15.12,17.46,17.85,1.03497004508972,83.68,19.14,27.76,1
96,0.300000011920929,30.7,2.672,0.75479625847,53.8250007629395,78.51,15.12,17.46,17.85,0.987640023231506,83.68,19.14,27.76,1
97,0.330000013113022,30.7,2.591,1.6461770387,52.576000213623,78.51,15.12,17.46,17.85,0.968670010566711,83.68,19.14,27.76,1
98,0.340000003576279,30.7,2.507,1.782886455,51.6599998474121,78.51,12.8,17.46,17.85,0.973850011825562,83.68,19.14,27.76,1
99,0.310000002384186,30.7,2.422,11.328833802,52.6150016784668,78.51,15.12,17.46,17.85,0.966279983520508,83.68,19.14,27.76,1
100,0.340000003576279,30.7,2.334,5.5930209385,51.6580009460449,78.51,15.12,17.46,17.85,0.969470024108887,83.68,19.14,27.76,1
101,0.400000005960464,30.7,2.246,4.1936566105,50.4449996948242,78.51,15.12,5.16129032258065,17.85,0.981459975242615,95.98725,19.14,27.76,1
102,0.46000000834465,30.7,2.157,0.84102112904,49.7820014953613,78.51,15.12,5.16129032258065,17.85,0.997169971466064,95.3679,19.14,27.76,1
103,0.560000002384186,30.7,2.068,2.526687325,49.0870018005371,98.2522735595703,15.12,5.71428571428571,17.85,1.0153900384903,94.45652,19.14,27.76,1
104,0.629999995231628,30.7,1.981,2.5271392071,48.7569999694824,78.51,15.1,5.71428571428571,17.85,0.994340002536774,83.68,6.4,27.76,1
105,0.709999978542328,30.7,1.897,1.3608298729,48.1860008239746,78.51,15.12,5.71428571428571,17.85,1.00943994522095,92.23154,19.14,27.76,1
106,0.800000011920929,30.7,1.821,1.2330240174,47.625,78.51,15.12,6.42857142857143,17.85,1.01349997520447,91.97377,19.14,27.76,1
107,0.819999992847443,30.7,1.755,1.368225249,47.0670013427734,78.51,10.6,7.14285714285714,17.85,1.00536000728607,83.68,19.14,7.5,1
108,0.850000023841858,30.7,1.704,1.5088893262,46.5110015869141,78.51,15.12,7.14285714285714,17.85,1.0084400177002,83.68,19.14,27.76,1
109,0.949999988079071,22.8099994659424,1.671,1.5892987219,45.9580001831055,78.51,15.12,7.14285714285714,17.85,1.0077600479126,83.68,19.14,27.76,1
110,0.579999983310699,24.4300003051758,1.654,1.2719546059,45.4099998474121,94.6818084716797,7.4,7.14285714285714,17.85,1.00249004364014,87.34731,19.14,27.76,1
111,0.340000003576279,21.9799995422363,1.652,0.47377775492,45.8390007019043,78.51,15.12,16.4285714285714,17.85,0.997179985046387,85.71818,2.8,9.6,1
112,0.449999988079071,16.25,1.66,1.2987359198,46.7270011901855,78.51,15.12,16.4285714285714,17.85,1.00642001628876,86.81675,19.14,27.76,1
113,1.14999997615814,30.7,1.673,1.5316817489,52.4459991455078,95.6914825439453,15.12,15.7142857142857,21.73611,1.01557004451752,88.24009,19.14,27.76,1
114,0.980000019073486,14.710000038147,1.684,1.8057060311,48.7779998779297,96.1360702514648,8.6,15.7142857142857,17.85,1.01601004600525,90.952,19.14,27.76,1
115,1.05999994277954,29.2999992370605,1.69,1.6791772413,43.5979995727539,78.51,15.12,17.8571428571429,17.85,1.0222100019455,93.70449,19.14,27.76,1
116,0.540000021457672,20.6200008392334,1.688,0.9127854561,43.7330017089844,78.51,11.7,20.0,17.85,1.03682005405426,83.68,19.14,27.76,1
117,0.959999978542328,19.2800006866455,1.677,1.1275005849,46.8979988098145,78.51,6.2,20.7142857142857,17.85,1.03129994869232,83.68,19.14,27.76,1
118,1.27999997138977,24.0200004577637,1.659,1.2006675712,49.6759986877441,78.51,6.3,22.8571428571429,17.85,1.03554999828339,83.68,19.14,27.76,1
119,1.28999996185303,22.6499996185303,1.638,0.91900004312,49.5099983215332,78.51,6.0,27.8571428571429,17.85,1.03224003314972,83.68,19.14,27.76,3
120,1.27999997138977,31.6000003814697,1.617,1.0605511048,51.1889991760254,97.7611236572266,4.2,27.8571428571429,17.85,1.03764998912811,83.68,3.5,11.8,3
121,1.07000005245209,41.3400001525879,1.597,2.35,52.7229995727539,78.51,2.0,29.5081967213115,17.85,1.029629945755,83.68,19.14,27.76,3
122,1.74,30.7,1.58,2.35,49.7859992980957,78.51,15.12,29.5081967213115,17.85,1.02745997905731,83.68,19.14,27.76,3
123,1.74,30.7,3.12,2.35,50.7330017089844,78.51,15.12,35.7142857142857,17.85,0.96,83.68,19.14,27.76,3
154,1.74,30.7,4.726,2.35,10.9230003356934,78.51,15.12,17.46,17.85,0.841050028800964,79.52591,19.14,27.76,0
155,2.07999992370605,30.7,4.479,2.35,11.0419998168945,78.51,15.12,17.46,17.85,0.84636002779007,81.62065,19.14,27.76,0
156,2.08999991416931,30.7,4.223,2.35,11.1630001068115,78.51,15.12,17.46,17.85,0.856109976768494,83.17855,19.14,27.76,0
157,2.07999992370605,30.7,3.962,2.35,11.3129997253418,78.51,15.12,17.46,17.85,0.864090025424957,83.2644,19.14,27.76,0
158,2.07999992370605,30.7,3.702,2.35,11.4750003814697,78.51,15.12,17.46,17.85,0.875029981136322,83.79624,19.14,27.76,0
159,2.0699999332428,30.7,3.448,2.35,11.6470003128052,78.51,20.2,17.46,17.85,0.882990002632141,84.39233,19.14,27.76,0
160,2.0699999332428,30.7,3.208,2.35,11.8240003585815,78.51,15.12,17.46,17.85,0.892350018024445,84.43281,19.14,27.76,0
161,2.05999994277954,30.7,2.988,2.35,11.9630002975464,78.51,15.12,3.15789473684211,17.85,0.899209976196289,84.29735,19.14,27.76,0
162,2.07999992370605,30.7,2.796,2.35,12.1049995422363,78.51,15.12,3.15789473684211,17.85,0.906710028648376,83.68,19.14,27.76,0
163,2.05999994277954,30.7,2.635,2.35,12.25,78.51,15.12,3.15789473684211,17.85,0.912649989128113,86.58871,19.14,27.76,0
164,2.00999999046326,30.7,2.514,2.35,12.3999996185303,78.51,15.12,3.42105263157895,17.85,0.916679978370667,87.66998,19.14,27.76,0
165,1.97000002861023,30.7,2.438,2.35,12.5570001602173,78.51,15.12,3.42105263157895,17.85,0.918299973011017,89.61183,19.14,27.76,0
166,1.88999998569489,30.7,2.403,2.35,12.7180004119873,60.075080871582,15.12,6.16966580976864,17.85,0.924610018730164,90.75677,19.14,27.76,0
167,1.80999994277954,30.7,2.405,2.35,12.8819999694824,78.51,15.12,6.16966580976864,17.85,0.923749983310699,91.10768,19.14,27.76,0
168,1.76999998092651,30.7,2.438,2.35,13.0500001907349,78.51,15.12,6.16966580976864,17.85,0.925880014896393,91.64398,19.14,27.76,0
169,1.71000003814697,30.7,2.496,2.35,13.2209997177124,78.51,15.12,6.16966580976864,17.85,0.92509001493454,91.86275,19.14,27.76,0
170,1.66999995708466,30.7,2.569,2.35,13.3959999084473,63.9187889099121,15.12,6.16966580976864,17.85,0.926509976387024,91.96863,19.14,1.8,0
171,1.62000000476837,30.7,2.649,2.35,13.5740003585815,78.51,15.12,7.7120822622108,17.85,0.933889985084534,94.30325,19.14,27.76,0
172,1.58000004291534,30.7,2.728,2.35,13.7559995651245,67.5487518310547,15.12,7.7120822622108,17.85,0.936590015888214,95.52681,19.14,27.76,0
173,1.55999994277954,30.7,2.799,2.35,13.9399995803833,78.51,15.12,7.7120822622108,17.85,0.935899972915649,83.68,19.14,27.76,0
174,1.50999999046326,30.7,2.86,2.35,14.1780004501343,78.51,15.12,7.7120822622108,17.85,0.937489986419678,83.68,19.14,27.76,0
175,1.48000001907349,30.7,2.909,2.35,14.375,78.51,6.5,7.96915167095116,17.85,0.938399970531464,83.68,19.14,27.76,0
176,1.67999994754791,30.7,2.952,0.28089377807,15.8229999542236,78.51,15.12,31.6017316017316,21.66667,0.9444500207901,83.68,19.14,27.76,0
177,1.88999998569489,30.7,2.99,0.20652383372,16.6019992828369,78.51,15.12,31.6017316017316,17.85,0.948409974575043,83.68,19.14,2.5,0
178,1.92999994754791,30.7,3.022,0.44362733211,15.6190004348755,78.51,15.12,31.6017316017316,17.85,0.950959980487823,83.68,19.14,27.76,0
179,1.99000000953674,30.7,3.043,0.37123434249,16.2999992370605,78.51,15.12,31.6017316017316,17.85,0.952300012111664,83.68,19.14,27.76,0
180,2.00999999046326,30.7,3.052,2.35,16.9449996948242,78.51,15.12,31.6017316017316,17.85,0.949720025062561,83.68,19.14,27.76,0
181,2.04999995231628,30.7,3.045,2.35,16.8190002441406,78.51,15.12,25.7575757575758,17.85,0.950929999351501,83.68,19.14,27.76,0
182,2.01999998092651,30.7,3.023,2.35,16.6919994354248,75.3229675292969,15.12,25.7575757575758,17.85,0.954990029335022,83.68,19.14,27.76,0
183,2.02999997138977,30.7,2.988,2.35,16.6000003814697,78.51,15.12,25.7575757575758,17.85,0.958090007305145,83.68,19.14,3.8,0
184,1.74,30.7,2.942,2.35,15.4449996948242,78.51,15.12,25.7575757575758,17.85,0.969200015068054,83.68,19.14,27.76,0
185,1.74,30.7,3.12,2.35,15.6840000152588,78.51,15.12,8.10810810810811,17.85,0.96,83.68,19.14,27.76,0
216,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,1.02305996417999,83.68,19.14,27.76,1
217,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,1.02778005599976,83.68,19.14,27.76,1
218,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,1.01760995388031,83.68,19.14,27.76,1
219,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
220,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
221,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
222,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
223,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
224,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
225,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
226,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
227,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
228,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
229,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
230,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
231,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
232,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
233,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
234,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
235,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
236,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
237,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
238,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
239,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
240,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
241,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
242,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
243,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
244,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
245,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
246,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
247,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
278,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
279,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
280,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
281,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
282,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
283,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
284,1.74,30.7,3.12,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
285,1.74,30.7,3.12,2.35,50.33,78.51,15.12,7.14285714285714,17.85,0.96,83.68,19.14,27.76,1
286,1.74,30.7,3.12,2.35,50.33,78.51,15.12,7.14285714285714,17.85,0.96,83.68,19.14,27.76,1
287,1.74,30.7,3.12,2.35,50.33,78.51,15.12,7.14285714285714,17.85,0.96,83.68,19.14,27.76,1
288,1.74,30.7,3.12,2.35,50.33,78.51,15.12,7.14285714285714,17.85,0.96,83.68,19.14,27.76,1
289,1.74,30.7,3.12,2.35,50.33,78.51,15.12,14.2857142857143,17.85,0.96,83.68,19.14,27.76,1
290,1.74,30.7,3.12,2.35,50.33,78.51,15.12,14.2857142857143,17.85,0.96,83.68,19.14,27.76,1
291,1.74,30.7,3.12,2.35,50.33,78.51,15.12,14.2857142857143,17.85,0.96,83.68,19.14,27.76,1
292,1.74,30.7,3.12,2.35,50.33,78.51,15.12,14.2857142857143,17.85,0.96,83.68,19.14,27.76,1
293,1.74,30.7,3.12,2.35,50.33,78.51,15.12,28.5714285714286,17.85,0.96,83.68,19.14,27.76,3
294,1.74,30.7,1.24,2.35,50.33,78.51,15.12,28.5714285714286,17.85,0.96,83.68,19.14,27.76,3
295,1.74,30.7,1.18,0.0,50.33,78.51,15.12,28.5714285714286,17.85,0.96,83.68,19.14,27.76,3
296,1.74,30.7,1.25,2.4314623183,50.33,78.51,15.12,25.0,17.85,0.96,83.68,19.14,27.76,1
297,1.74,30.7,1.19,0.0,50.33,78.51,15.12,35.7142857142857,17.85,0.96,83.68,19.14,27.76,3
298,1.74,30.7,1.27,0.0,50.33,78.51,15.12,35.7142857142857,17.85,0.96,83.68,19.14,27.76,3
299,1.74,30.7,3.12,0.0,50.33,78.51,15.12,50.0,17.85,0.96,83.68,19.14,27.76,3
300,1.74,30.7,3.12,0.0,50.33,78.51,15.12,50.0,17.85,0.96,83.68,19.14,27.76,3
301,1.74,30.7,3.12,0.0,50.33,78.51,15.12,50.0,17.85,0.96,83.68,19.14,27.76,3
302,1.74,30.7,3.12,0.0,50.33,78.51,15.12,50.0,17.85,0.96,83.68,19.14,27.76,3
303,1.74,30.7,3.12,0.0,50.33,78.51,15.12,39.2857142857143,17.85,0.96,83.68,19.14,27.76,3
304,1.74,30.7,3.12,2.35,50.33,78.51,15.12,32.1428571428571,17.85,0.96,83.68,19.14,27.76,3
305,1.74,30.7,3.12,2.35,50.33,78.51,15.12,32.1428571428571,17.85,0.96,83.68,19.14,27.76,3
306,1.74,30.7,3.12,2.35,50.33,78.51,15.12,32.1428571428571,17.85,0.96,83.68,19.14,27.76,3
307,1.74,30.7,3.12,2.35,50.33,78.51,15.12,46.4285714285714,17.85,0.96,83.68,19.14,27.76,3
308,1.74,30.7,3.12,2.35,50.33,78.51,15.12,46.4285714285714,17.85,0.96,83.68,19.14,27.76,3
309,1.74,30.7,3.12,2.35,50.33,78.51,15.12,46.4285714285714,17.85,0.96,83.68,19.14,27.76,3
340,1.74,30.7,7.272,2.35,75.4079971313477,78.51,15.12,17.46,17.85,0.913469970226288,83.68,19.14,27.76,2
341,1.12999999523163,30.7,7.208,2.35,75.3809967041016,78.51,15.12,17.46,17.85,0.913450002670288,83.68,19.14,27.76,2
342,1.19000005722046,30.7,7.138,2.35,75.3690032958984,78.51,15.12,17.46,17.85,0.858630001544952,83.68,19.14,27.76,2
343,1.23000001907349,30.7,7.065,2.35,75.3710021972656,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,2
344,1.5,30.7,6.99,2.35,75.3870010375977,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,2
345,1.50999999046326,30.7,6.918,2.35,75.4160003662109,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,2
346,1.55999994277954,30.7,6.851,2.35,75.4140014648438,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,2
347,1.62999999523163,30.7,6.789,2.35,75.4280014038086,78.51,15.12,9.54545454545455,17.85,0.96,83.68,19.14,27.76,2
348,1.70000004768372,30.7,6.732,2.35,75.4560012817383,78.51,15.12,15.4545454545455,17.85,0.827970027923584,41.96925,19.14,27.76,4
349,1.62000000476837,30.7,6.683,2.35,75.4940032958984,78.51,15.12,15.4545454545455,17.85,0.96,83.68,19.14,27.76,2
350,1.64999997615814,30.7,6.639,2.35,75.5390014648438,78.51,47.3,15.4545454545455,17.85,0.96,83.68,19.14,27.76,5
351,1.73000001907349,30.7,6.601,2.35,75.5459976196289,54.1944885253906,15.12,15.4545454545455,17.85,0.96,83.68,19.14,27.76,2
352,2.10999989509583,30.7,6.567,2.35,75.5640029907227,78.51,15.12,15.4545454545455,17.85,0.96,83.68,19.14,27.76,2
353,2.09999990463257,30.7,6.533,2.35,75.5899963378906,78.51,15.12,15.4545454545455,17.85,0.96,83.68,19.14,27.76,2
354,2.47000002861023,30.7,6.499,2.35,75.6169967651367,78.51,15.12,15.0,17.85,0.96,83.68,19.14,27.76,2
355,2.38000011444092,30.7,6.461,2.35,75.640998840332,78.51,15.12,15.0,17.85,0.96,83.68,19.14,27.76,2
356,2.46000003814697,30.7,6.419,2.35,75.625,78.51,15.12,15.0,17.85,0.96,83.68,19.14,27.76,2
357,2.44000005722046,30.7,6.372,2.35,75.6139984130859,78.51,15.12,15.0,17.85,0.96,83.68,28.6,27.76,2
358,2.40000009536743,30.7,6.32,2.35,75.6070022583008,78.51,46.2,37.2727272727273,17.85,0.845690011978149,70.36089,19.14,27.76,5
359,2.44000005722046,30.7,6.26,2.35,75.6029968261719,78.51,15.12,38.6363636363636,17.85,0.836049973964691,69.2545,19.14,27.76,2
360,2.49000000953674,30.7,6.194,2.35,75.6050033569336,78.51,15.12,38.6363636363636,17.85,0.799430012702942,68.62343,19.14,27.76,2
361,2.49000000953674,30.7,6.12,2.35,74.8470001220703,78.51,15.12,38.1818181818182,17.85,0.629220008850098,67.27698,42.5,27.76,2
362,2.5,30.7,6.039,2.35,74.8339996337891,78.51,15.12,34.0909090909091,17.85,0.96,83.68,19.14,27.76,2
363,2.34999990463257,30.7,5.953,2.35,74.8330001831055,78.51,15.12,34.0909090909091,17.85,0.96,83.68,19.14,27.76,2
364,2.55999994277954,18.1900005340576,5.864,2.35,74.8430023193359,53.4072113037109,15.12,36.8181818181818,17.85,0.96,83.68,19.14,27.76,2
365,2.65000009536743,30.7,5.774,2.35,74.8639984130859,78.51,15.12,36.8181818181818,17.85,0.874130010604858,83.68,19.14,27.76,2
366,2.75,30.7,5.686,2.35,74.8820037841797,78.51,15.12,36.8181818181818,17.85,0.96,83.68,34.5,30.3,2
367,2.79999995231628,30.7,5.6,2.35,74.9120025634766,78.51,15.12,30.4545454545455,17.85,0.96,83.68,19.14,27.76,2
368,2.9300000667572,30.7,5.519,2.35,74.9550018310547,78.51,56.6,30.4545454545455,17.85,0.96,83.68,19.14,27.76,5
369,2.65000009536743,30.7,5.442,2.35,75.0110015869141,78.51,15.12,30.0,17.85,0.96,83.68,19.14,27.76,2
370,1.74,30.7,5.371,2.35,73.6179962158203,78.51,15.12,30.0,17.85,0.96,83.68,19.14,27.76,2
371,1.74,30.7,3.12,2.35,73.9680023193359,78.51,15.12,29.5454545454545,17.85,0.96,83.68,19.14,27.76,2
402,1.74,30.7,2.067,3.1037586517,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
403,1.74,30.7,2.075,6.1169562026,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
404,1.74,30.7,2.088,2.9993101587,50.33,78.51,15.12,17.46,17.85,0.952229976654053,83.68,19.14,27.76,1
405,1.74,30.7,2.107,0.0,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
406,1.74,30.7,2.128,2.857632737,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
407,1.74,30.7,2.15,5.5733593423,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
408,1.74,30.7,2.17,2.7166530834,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
409,1.74,30.7,2.187,0.0,50.33,78.51,15.12,5.26315789473684,17.85,0.96,83.68,19.14,27.76,1
410,1.74,30.7,2.199,2.35,50.33,78.51,15.12,5.26315789473684,17.85,0.96,83.68,19.14,27.76,1
411,1.74,30.7,2.203,2.35,50.33,78.51,15.12,17.46,17.85,0.96,83.68,19.14,27.76,1
412,1.74,30.7,2.2,2.35,50.33,78.51,15.12,5.26315789473684,17.85,0.96,83.68,19.14,27.76,1
413,1.74,30.7,2.187,1.900541926,50.33,99.4199981689453,15.12,5.26315789473684,17.85,0.96,83.68,19.14,27.76,1
414,1.74,30.7,2.166,3.0161181353,50.33,78.51,15.12,5.26315789473684,17.85,0.96,83.68,19.14,27.76,1
415,1.74,30.7,2.14,2.35,50.33,78.51,15.12,5.26315789473684,17.85,0.96,83.68,19.14,27.76,1
416,1.74,30.7,2.109,2.35,50.33,78.51,15.12,10.5263157894737,17.85,0.96,83.68,19.14,27.76,1
417,1.74,30.7,2.077,2.35,50.33,78.51,15.12,10.5263157894737,17.85,0.96,83.68,19.14,27.76,1
418,1.74,30.7,2.048,2.35,50.33,78.51,15.12,10.5263157894737,17.85,0.96,83.68,19.14,27.76,1
419,1.74,30.7,2.023,2.35,50.33,78.51,15.12,10.5263157894737,17.85,0.964619994163513,83.68,19.14,27.76,1
420,1.74,30.7,2.005,11.194948839,50.33,78.51,15.12,10.5263157894737,17.85,0.946770012378693,83.68,19.14,27.76,1
